tiempo_ms,ax,ay,az,etiqueta,muestra_id,grabacion_id
4647,-5794,-996,6488,SC,0,V_pwm175_grab1
4651,7308,-386,22332,SC,0,V_pwm175_grab1
4657,6776,-494,10562,SC,0,V_pwm175_grab1
4661,4330,348,23282,SC,0,V_pwm175_grab1
4666,-4402,732,13852,SC,0,V_pwm175_grab1
4672,-5540,-100,-340,SC,0,V_pwm175_grab1
4676,2012,-392,192,SC,0,V_pwm175_grab1
4681,7992,252,19420,SC,0,V_pwm175_grab1
4686,768,118,21012,SC,0,V_pwm175_grab1
4695,768,118,21012,SC,0,V_pwm175_grab1
4697,-3880,-1608,-3108,SC,0,V_pwm175_grab1
4701,4944,-582,6436,SC,0,V_pwm175_grab1
4712,-2608,376,19068,SC,0,V_pwm175_grab1
4716,-6078,-110,4628,SC,0,V_pwm175_grab1
4721,-1574,-890,-3162,SC,0,V_pwm175_grab1
4727,6892,502,10548,SC,0,V_pwm175_grab1
4731,4972,-46,22764,SC,0,V_pwm175_grab1
4737,-3714,-550,15222,SC,0,V_pwm175_grab1
4741,-5740,-1242,2088,SC,0,V_pwm175_grab1
4746,-670,-1738,-2002,SC,0,V_pwm175_grab1
4752,6858,-362,12830,SC,0,V_pwm175_grab1
4756,4500,138,23608,SC,0,V_pwm175_grab1
4761,-4512,508,14562,SC,0,V_pwm175_grab1
4766,-5680,182,2202,SC,0,V_pwm175_grab1
4771,-278,-536,-2286,SC,0,V_pwm175_grab1
4776,-5072,-26,-1008,SC,0,V_pwm175_grab1
4781,3858,38,22616,SC,0,V_pwm175_grab1
4787,-4490,-644,12760,SC,0,V_pwm175_grab1
4791,-4922,-1292,-252,SC,0,V_pwm175_grab1
4796,1024,-1470,-1040,SC,0,V_pwm175_grab1
4807,3188,422,23174,SC,0,V_pwm175_grab1
4812,-5002,670,12588,SC,0,V_pwm175_grab1
4816,1080,332,21954,SC,0,V_pwm175_grab1
4822,-5284,586,10558,SC,0,V_pwm175_grab1
4827,-4428,78,-1638,SC,0,V_pwm175_grab1
4832,3046,154,2790,SC,0,V_pwm175_grab1
4838,7442,58,19804,SC,0,V_pwm175_grab1
4842,744,-136,21262,SC,0,V_pwm175_grab1
4848,-5318,-760,9730,SC,0,V_pwm175_grab1
4852,-4384,-1762,-2800,SC,0,V_pwm175_grab1
4857,-5908,-966,6314,SC,0,V_pwm175_grab1
4862,-3596,-1766,-3308,SC,0,V_pwm175_grab1
4867,806,418,21828,SC,0,V_pwm175_grab1
4873,-5948,674,8976,SC,0,V_pwm175_grab1
4878,-4328,-40,-2160,SC,0,V_pwm175_grab1
4882,3496,234,1992,SC,0,V_pwm175_grab1
4888,7962,334,19416,SC,0,V_pwm175_grab1
4892,908,-170,20698,SC,0,V_pwm175_grab1
4897,6920,32,21432,SC,0,V_pwm175_grab1
4902,-1064,-388,19188,SC,0,V_pwm175_grab1
4908,3216,-688,3110,SC,0,V_pwm175_grab1
4913,7784,-148,20372,SC,0,V_pwm175_grab1
4918,986,274,22364,SC,0,V_pwm175_grab1
4922,-6168,678,9350,SC,0,V_pwm175_grab1
4928,-4304,122,-1660,SC,0,V_pwm175_grab1
4933,3336,254,2792,SC,0,V_pwm175_grab1
4937,-3398,-362,-3196,SC,0,V_pwm175_grab1
4942,5538,584,5772,SC,0,V_pwm175_grab1
4947,7018,-24,22046,SC,0,V_pwm175_grab1
4952,-4108,-1644,-2628,SC,0,V_pwm175_grab1
4957,3836,-642,4126,SC,0,V_pwm175_grab1
4962,7088,-130,22092,SC,0,V_pwm175_grab1
4967,-360,412,20750,SC,0,V_pwm175_grab1
4972,-5806,432,7262,SC,0,V_pwm175_grab1
4977,-3036,432,17770,SC,0,V_pwm175_grab1
4983,-6242,28,4290,SC,0,V_pwm175_grab1
4987,-1504,-414,-2794,SC,0,V_pwm175_grab1
4992,-1266,-342,18854,SC,0,V_pwm175_grab1
4997,-5548,-1226,6426,SC,0,V_pwm175_grab1
5007,4966,-562,5700,SC,0,V_pwm175_grab1
5013,7288,-108,23356,SC,0,V_pwm175_grab1
5017,6426,-434,9652,SC,0,V_pwm175_grab1
5022,6426,-434,9652,SC,0,V_pwm175_grab1
5033,-6164,14,3822,SC,0,V_pwm175_grab1
5038,6886,114,21656,SC,0,V_pwm175_grab1
5043,-1537,-1,-1,SC,0,V_pwm175_grab1
5048,-5290,-1068,7334,SC,0,V_pwm175_grab1
5057,-5786,-1190,4590,SC,0,V_pwm175_grab1
5067,5354,-558,7026,SC,0,V_pwm175_grab1
5072,6616,66,22758,SC,0,V_pwm175_grab1
