tiempo_ms,ax,ay,az,etiqueta,muestra_id,grabacion_id
4682,2402,2686,12872,CN,0,N_pwm125_grab1
4686,15520,408,5422,CN,0,N_pwm125_grab1
4692,4750,1696,8730,CN,0,N_pwm125_grab1
4696,-11400,-1366,11730,CN,0,N_pwm125_grab1
4701,-3734,-722,8600,CN,0,N_pwm125_grab1
4706,-10130,-2442,10594,CN,0,N_pwm125_grab1
4711,-5984,-4316,7886,CN,0,N_pwm125_grab1
4716,-542,-1538,11252,CN,0,N_pwm125_grab1
4721,-5226,-290,12336,CN,0,N_pwm125_grab1
4726,2886,-70,12682,CN,0,N_pwm125_grab1
4731,896,1396,12604,CN,0,N_pwm125_grab1
4737,6364,478,11352,CN,0,N_pwm125_grab1
4741,1916,-5828,7314,CN,0,N_pwm125_grab1
4746,-7682,810,13130,CN,0,N_pwm125_grab1
4751,-3954,326,11162,CN,0,N_pwm125_grab1
4756,-10704,-3792,9482,CN,0,N_pwm125_grab1
4761,-8614,-5646,8202,CN,0,N_pwm125_grab1
4766,-2194,-1376,7968,CN,0,N_pwm125_grab1
4772,-7456,-974,11914,CN,0,N_pwm125_grab1
4776,-1098,-1980,11094,CN,0,N_pwm125_grab1
4781,7326,5324,13956,CN,0,N_pwm125_grab1
4786,9948,174,8922,CN,0,N_pwm125_grab1
4792,3774,-3242,8288,CN,0,N_pwm125_grab1
4796,-2716,2950,13640,CN,0,N_pwm125_grab1
4801,-3254,652,13644,CN,0,N_pwm125_grab1
4812,-12504,-1864,11244,CN,0,N_pwm125_grab1
4816,-3534,-1104,8170,CN,0,N_pwm125_grab1
4823,-9616,-2262,10930,CN,0,N_pwm125_grab1
4828,-4912,-3868,8370,CN,0,N_pwm125_grab1
4832,-276,-1226,11622,CN,0,N_pwm125_grab1
4838,14966,222,4322,CN,0,N_pwm125_grab1
4848,1212,1800,12516,CN,0,N_pwm125_grab1
4852,16802,138,4786,CN,0,N_pwm125_grab1
4858,5430,3190,10166,CN,0,N_pwm125_grab1
4868,-3954,16,10240,CN,0,N_pwm125_grab1
4873,-10600,-3276,9820,CN,0,N_pwm125_grab1
4877,-7942,-5302,7860,CN,0,N_pwm125_grab1
4882,-946,-2064,9674,CN,0,N_pwm125_grab1
4887,-6776,-634,12228,CN,0,N_pwm125_grab1
4892,378,-1406,11684,CN,0,N_pwm125_grab1
4897,558,416,13058,CN,0,N_pwm125_grab1
4902,17356,-120,4588,CN,0,N_pwm125_grab1
4907,3248,-4130,8032,CN,0,N_pwm125_grab1
4912,-4160,2396,13652,CN,0,N_pwm125_grab1
4918,-3532,692,13254,CN,0,N_pwm125_grab1
4922,-10034,-4958,8312,CN,0,N_pwm125_grab1
4927,-13310,-2398,10858,CN,0,N_pwm125_grab1
4932,-3390,-1236,8072,CN,0,N_pwm125_grab1
4937,-9104,-1914,11130,CN,0,N_pwm125_grab1
4943,-4320,-3334,9056,CN,0,N_pwm125_grab1
4947,-96,-872,11886,CN,0,N_pwm125_grab1
4952,12164,66,7152,CN,0,N_pwm125_grab1
4957,4042,-1374,8222,CN,0,N_pwm125_grab1
4962,570,4286,14028,CN,0,N_pwm125_grab1
4968,3300,446,12030,CN,0,N_pwm125_grab1
4972,990,-6894,6108,CN,0,N_pwm125_grab1
4978,-9730,-262,12392,CN,0,N_pwm125_grab1
4982,-3812,-326,9518,CN,0,N_pwm125_grab1
4987,-10458,-3058,9994,CN,0,N_pwm125_grab1
4993,4068,2474,12954,CN,0,N_pwm125_grab1
4998,2960,3000,12848,CN,0,N_pwm125_grab1
5002,15242,200,5114,CN,0,N_pwm125_grab1
5007,5740,5824,12908,CN,0,N_pwm125_grab1
5012,7746,6054,14180,CN,0,N_pwm125_grab1
5017,8262,316,10114,CN,0,N_pwm125_grab1
5022,2696,-4848,7964,CN,0,N_pwm125_grab1
5028,-5442,1726,13604,CN,0,N_pwm125_grab1
5033,-3868,744,12374,CN,0,N_pwm125_grab1
5038,-4512,56,12268,CN,0,N_pwm125_grab1
5042,3114,204,12662,CN,0,N_pwm125_grab1
5048,-1370,-2292,8360,CN,0,N_pwm125_grab1
5053,6740,148,7938,CN,0,N_pwm125_grab1
5057,5146,4878,12306,CN,0,N_pwm125_grab1
5062,6366,4528,13814,CN,0,N_pwm125_grab1
5067,11314,52,7746,CN,0,N_pwm125_grab1
5072,3974,-2006,8260,CN,0,N_pwm125_grab1
5079,-464,3878,13860,CN,0,N_pwm125_grab1
5084,-3298,842,13718,CN,0,N_pwm125_grab1
5088,394,-7398,5448,CN,0,N_pwm125_grab1
5093,-10832,-802,11898,CN,0,N_pwm125_grab1
5099,-3696,-712,8952,CN,0,N_pwm125_grab1
5103,-10204,-2852,10324,CN,0,N_pwm125_grab1
5108,-6468,-4752,8062,CN,0,N_pwm125_grab1
5114,-828,-1658,10628,CN,0,N_pwm125_grab1
5118,13308,326,5116,CN,0,N_pwm125_grab1
5124,4342,374,7936,CN,0,N_pwm125_grab1
5128,7792,6300,14016,CN,0,N_pwm125_grab1
5134,6890,392,10980,CN,0,N_pwm125_grab1
5138,2206,-5484,7626,CN,0,N_pwm125_grab1
